komoditas,tanggal,harga,provinsi
Cabai Rawit,2024-11-20,69900.0,DI Yogyakarta
Cabai Rawit,2024-11-21,69900.0,DI Yogyakarta
Cabai Rawit,2024-11-22,69900.0,DI Yogyakarta
Cabai Rawit,2024-11-25,69900.0,DI Yogyakarta
Cabai Rawit,2024-11-26,65550.0,DI Yogyakarta
Cabai Rawit,2024-11-27,65550.0,DI Yogyakarta
Cabai Rawit,2024-11-28,65550.0,DI Yogyakarta
Cabai Rawit,2024-11-29,65550.0,DI Yogyakarta
Cabai Rawit,2024-12-02,65550.0,DI Yogyakarta
Cabai Rawit,2024-12-03,65550.0,DI Yogyakarta
Cabai Rawit,2024-12-04,,DI Yogyakarta
Cabai Rawit,2024-12-05,61150.0,DI Yogyakarta
Cabai Rawit,2024-12-06,61150.0,DI Yogyakarta
Cabai Rawit,2024-12-09,61150.0,DI Yogyakarta
Cabai Rawit,2024-12-10,61150.0,DI Yogyakarta
Cabai Rawit,2024-12-11,,DI Yogyakarta
Cabai Rawit,2024-12-12,61150.0,DI Yogyakarta
Cabai Rawit,2024-12-13,61150.0,DI Yogyakarta
Cabai Rawit,2024-12-16,61150.0,DI Yogyakarta
Cabai Rawit,2024-12-17,61150.0,DI Yogyakarta
Cabai Rawit,2024-12-18,,DI Yogyakarta
Cabai Rawit,2024-12-19,56450.0,DI Yogyakarta
Cabai Rawit,2024-12-20,56450.0,DI Yogyakarta
Cabai Rawit,2024-12-23,56450.0,DI Yogyakarta
Cabai Rawit,2024-12-24,58950.0,DI Yogyakarta
Cabai Rawit,2024-12-25,58950.0,DI Yogyakarta
Cabai Rawit,2024-12-26,58950.0,DI Yogyakarta
Cabai Rawit,2024-12-27,58950.0,DI Yogyakarta
Cabai Rawit,2024-12-30,58950.0,DI Yogyakarta
Cabai Rawit,2024-12-31,62700.0,DI Yogyakarta
Cabai Rawit,2025-01-01,62700.0,DI Yogyakarta
Cabai Rawit,2025-01-02,62700.0,DI Yogyakarta
Cabai Rawit,2025-01-03,62700.0,DI Yogyakarta
Cabai Rawit,2025-01-06,62700.0,DI Yogyakarta
Cabai Rawit,2025-01-07,62700.0,DI Yogyakarta
Cabai Rawit,2025-01-08,,DI Yogyakarta
Cabai Rawit,2025-01-09,74700.0,DI Yogyakarta
Cabai Rawit,2025-01-10,74700.0,DI Yogyakarta
Cabai Rawit,2025-01-13,74700.0,DI Yogyakarta
Cabai Rawit,2025-01-14,74700.0,DI Yogyakarta
Cabai Rawit,2025-01-15,,DI Yogyakarta
Cabai Rawit,2025-01-16,83900.0,DI Yogyakarta
Cabai Rawit,2025-01-17,83900.0,DI Yogyakarta
Cabai Rawit,2025-01-20,83900.0,DI Yogyakarta
Cabai Rawit,2025-01-21,83900.0,DI Yogyakarta
Cabai Rawit,2025-01-22,83900.0,DI Yogyakarta
Cabai Rawit,2025-01-23,83900.0,DI Yogyakarta
Cabai Rawit,2025-01-24,83900.0,DI Yogyakarta
Cabai Rawit,2025-01-27,83900.0,DI Yogyakarta
Cabai Rawit,2025-01-28,83900.0,DI Yogyakarta
Cabai Rawit,2025-01-29,83900.0,DI Yogyakarta
Cabai Rawit,2025-01-30,83900.0,DI Yogyakarta
Cabai Rawit,2025-01-31,83900.0,DI Yogyakarta
Cabai Rawit,2025-02-03,83900.0,DI Yogyakarta
Cabai Rawit,2025-02-04,83900.0,DI Yogyakarta
Cabai Rawit,2025-02-05,,DI Yogyakarta
Cabai Rawit,2025-02-06,83900.0,DI Yogyakarta
Cabai Rawit,2025-02-07,83900.0,DI Yogyakarta
Cabai Rawit,2025-02-10,83900.0,DI Yogyakarta
Cabai Rawit,2025-02-11,83900.0,DI Yogyakarta
Cabai Rawit,2025-02-12,,DI Yogyakarta
Cabai Rawit,2025-02-13,99950.0,DI Yogyakarta
Cabai Rawit,2025-02-14,99950.0,DI Yogyakarta
Cabai Rawit,2025-02-17,99950.0,DI Yogyakarta
Cabai Rawit,2025-02-18,99950.0,DI Yogyakarta
Cabai Rawit,2025-02-19,,DI Yogyakarta
Cabai Rawit,2025-02-20,99950.0,DI Yogyakarta
Cabai Rawit,2025-02-21,99950.0,DI Yogyakarta
Cabai Rawit,2025-02-24,99950.0,DI Yogyakarta
Cabai Rawit,2025-02-25,99950.0,DI Yogyakarta
Cabai Rawit,2025-02-26,,DI Yogyakarta
Cabai Rawit,2025-02-27,,DI Yogyakarta
Cabai Rawit,2025-02-28,99950.0,DI Yogyakarta
Cabai Rawit,2025-03-03,99950.0,DI Yogyakarta
Cabai Rawit,2025-03-04,99950.0,DI Yogyakarta
Cabai Rawit,2025-03-05,99950.0,DI Yogyakarta
Cabai Rawit,2025-03-06,99950.0,DI Yogyakarta
Cabai Rawit,2025-03-07,99950.0,DI Yogyakarta
Cabai Rawit,2025-03-10,99950.0,DI Yogyakarta
Cabai Rawit,2025-03-11,99950.0,DI Yogyakarta
Cabai Rawit,2025-03-12,102950.0,DI Yogyakarta
Cabai Rawit,2025-03-13,102950.0,DI Yogyakarta
Cabai Rawit,2025-03-14,102950.0,DI Yogyakarta
Cabai Rawit,2025-03-17,102950.0,DI Yogyakarta
Cabai Rawit,2025-03-18,102950.0,DI Yogyakarta
Cabai Rawit,2025-03-19,,DI Yogyakarta
Cabai Rawit,2025-03-20,102950.0,DI Yogyakarta
Cabai Rawit,2025-03-21,102950.0,DI Yogyakarta
Cabai Rawit,2025-03-24,102950.0,DI Yogyakarta
Cabai Rawit,2025-03-25,102950.0,DI Yogyakarta
Cabai Rawit,2025-03-26,107900.0,DI Yogyakarta
Cabai Rawit,2025-03-27,107900.0,DI Yogyakarta
Cabai Rawit,2025-03-28,107900.0,DI Yogyakarta
Cabai Rawit,2025-03-31,107900.0,DI Yogyakarta
Cabai Rawit,2025-04-01,107900.0,DI Yogyakarta
Cabai Rawit,2025-04-02,107900.0,DI Yogyakarta
Cabai Rawit,2025-04-03,107900.0,DI Yogyakarta
Cabai Rawit,2025-04-04,107900.0,DI Yogyakarta
Cabai Rawit,2025-04-07,107900.0,DI Yogyakarta
Cabai Rawit,2025-04-08,104300.0,DI Yogyakarta
Cabai Rawit,2025-04-09,104300.0,DI Yogyakarta
Cabai Rawit,2025-04-10,104300.0,DI Yogyakarta
Cabai Rawit,2025-04-11,104300.0,DI Yogyakarta
Cabai Rawit,2025-04-14,104300.0,DI Yogyakarta
Cabai Rawit,2025-04-15,104300.0,DI Yogyakarta
Cabai Rawit,2025-04-16,104300.0,DI Yogyakarta
Cabai Rawit,2025-04-17,104300.0,DI Yogyakarta
Cabai Rawit,2025-04-18,100650.0,DI Yogyakarta
Cabai Rawit,2025-04-21,100650.0,DI Yogyakarta
Cabai Rawit,2025-04-22,100650.0,DI Yogyakarta
Cabai Rawit,2025-04-23,100650.0,DI Yogyakarta
Cabai Rawit,2025-04-24,100650.0,DI Yogyakarta
Cabai Rawit,2025-04-25,100650.0,DI Yogyakarta
Cabai Rawit,2025-04-28,100650.0,DI Yogyakarta
Cabai Rawit,2025-04-29,100650.0,DI Yogyakarta
Cabai Rawit,2025-04-30,100650.0,DI Yogyakarta
Cabai Rawit,2025-05-01,100650.0,DI Yogyakarta
Cabai Rawit,2025-05-02,100650.0,DI Yogyakarta
Cabai Rawit,2025-05-05,100650.0,DI Yogyakarta
Cabai Rawit,2025-05-06,100650.0,DI Yogyakarta
Cabai Rawit,2025-05-07,100650.0,DI Yogyakarta
Cabai Rawit,2025-05-08,100650.0,DI Yogyakarta
Cabai Rawit,2025-05-09,100650.0,DI Yogyakarta
Cabai Rawit,2025-05-12,100650.0,DI Yogyakarta
Cabai Rawit,2025-05-13,94400.0,DI Yogyakarta
Cabai Rawit,2025-05-14,94400.0,DI Yogyakarta
Cabai Rawit,2025-05-15,94400.0,DI Yogyakarta
Cabai Rawit,2025-05-16,94400.0,DI Yogyakarta
Cabai Rawit,2025-05-19,94400.0,DI Yogyakarta
Cabai Rawit,2025-05-20,82700.0,DI Yogyakarta
Cabai Rawit,2025-05-21,82700.0,DI Yogyakarta
Cabai Rawit,2025-05-22,82700.0,DI Yogyakarta
Cabai Rawit,2025-05-23,82700.0,DI Yogyakarta
Cabai Rawit,2025-05-26,82700.0,DI Yogyakarta
Cabai Rawit,2025-05-27,82700.0,DI Yogyakarta
Cabai Rawit,2025-05-28,82700.0,DI Yogyakarta
Cabai Rawit,2025-05-29,82700.0,DI Yogyakarta
Cabai Rawit,2025-05-30,82700.0,DI Yogyakarta
Cabai Rawit,2025-06-02,82700.0,DI Yogyakarta
Cabai Rawit,2025-06-03,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-04,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-05,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-06,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-09,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-10,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-11,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-12,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-13,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-16,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-17,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-18,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-19,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-20,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-23,80900.0,DI Yogyakarta
Cabai Rawit,2025-06-24,80700.0,DI Yogyakarta
Cabai Rawit,2025-06-25,80700.0,DI Yogyakarta
Cabai Rawit,2025-06-26,80700.0,DI Yogyakarta
Cabai Rawit,2025-06-27,80700.0,DI Yogyakarta
Cabai Rawit,2025-06-30,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-01,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-02,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-03,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-04,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-07,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-08,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-09,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-10,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-11,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-14,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-15,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-16,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-17,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-18,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-21,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-22,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-23,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-24,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-25,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-28,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-29,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-30,80700.0,DI Yogyakarta
Cabai Rawit,2025-07-31,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-01,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-04,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-05,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-06,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-07,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-08,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-11,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-12,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-13,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-14,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-15,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-18,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-19,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-20,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-21,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-22,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-25,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-26,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-27,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-28,80700.0,DI Yogyakarta
Cabai Rawit,2025-08-29,80700.0,DI Yogyakarta
Cabai Rawit,2025-09-01,80700.0,DI Yogyakarta
Cabai Rawit,2025-09-02,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-03,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-04,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-05,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-08,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-09,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-10,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-11,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-12,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-15,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-16,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-17,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-18,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-19,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-22,76900.0,DI Yogyakarta
Cabai Rawit,2025-09-23,75450.0,DI Yogyakarta
Cabai Rawit,2025-09-24,75450.0,DI Yogyakarta
Cabai Rawit,2025-09-25,75450.0,DI Yogyakarta
Cabai Rawit,2025-09-26,75450.0,DI Yogyakarta
Cabai Rawit,2025-09-29,75450.0,DI Yogyakarta
Cabai Rawit,2025-09-30,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-01,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-02,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-03,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-06,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-07,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-08,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-09,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-10,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-13,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-14,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-15,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-16,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-17,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-20,75450.0,DI Yogyakarta
Cabai Rawit,2025-10-21,76400.0,DI Yogyakarta
Cabai Rawit,2025-10-22,76400.0,DI Yogyakarta
Cabai Rawit,2025-10-23,76400.0,DI Yogyakarta
Cabai Rawit,2025-10-24,76400.0,DI Yogyakarta
Cabai Rawit,2025-10-27,76400.0,DI Yogyakarta
Cabai Rawit,2025-10-28,76400.0,DI Yogyakarta
Cabai Rawit,2025-10-29,76400.0,DI Yogyakarta
Cabai Rawit,2025-10-30,76400.0,DI Yogyakarta
Cabai Rawit,2025-10-31,76400.0,DI Yogyakarta
Cabai Rawit,2025-11-03,76400.0,DI Yogyakarta
Cabai Rawit,2025-11-04,76400.0,DI Yogyakarta
Cabai Rawit,2025-11-05,76400.0,DI Yogyakarta
Cabai Rawit,2025-11-06,76400.0,DI Yogyakarta
Cabai Rawit,2025-11-07,76400.0,DI Yogyakarta
Cabai Rawit,2025-11-10,76400.0,DI Yogyakarta
Cabai Rawit,2025-11-11,76400.0,DI Yogyakarta
Cabai Rawit,2025-11-12,76400.0,DI Yogyakarta
Cabai Rawit,2025-11-13,76400.0,DI Yogyakarta
Cabai Rawit,2025-11-14,76400.0,DI Yogyakarta
Cabai Rawit,2020-01-01,103400.0,DKI Jakarta
Cabai Rawit,2020-01-02,103400.0,DKI Jakarta
Cabai Rawit,2020-01-03,103400.0,DKI Jakarta
Cabai Rawit,2020-01-06,103400.0,DKI Jakarta
Cabai Rawit,2020-01-07,103400.0,DKI Jakarta
Cabai Rawit,2020-01-08,103400.0,DKI Jakarta
Cabai Rawit,2020-01-09,103400.0,DKI Jakarta
Cabai Rawit,2020-01-10,103400.0,DKI Jakarta
Cabai Rawit,2020-01-13,103400.0,DKI Jakarta
Cabai Rawit,2020-01-14,123200.0,DKI Jakarta
Cabai Rawit,2020-01-15,123200.0,DKI Jakarta
Cabai Rawit,2020-01-16,123200.0,DKI Jakarta
Cabai Rawit,2020-01-17,123200.0,DKI Jakarta
Cabai Rawit,2020-01-20,123200.0,DKI Jakarta
Cabai Rawit,2020-01-21,123200.0,DKI Jakarta
Cabai Rawit,2020-01-22,123200.0,DKI Jakarta
Cabai Rawit,2020-01-23,123200.0,DKI Jakarta
Cabai Rawit,2020-01-24,123200.0,DKI Jakarta
Cabai Rawit,2020-01-27,123200.0,DKI Jakarta
Cabai Rawit,2020-01-28,123200.0,DKI Jakarta
Cabai Rawit,2020-01-29,123200.0,DKI Jakarta
Cabai Rawit,2020-01-30,123200.0,DKI Jakarta
Cabai Rawit,2020-01-31,123200.0,DKI Jakarta
Cabai Rawit,2020-02-03,123200.0,DKI Jakarta
Cabai Rawit,2020-02-04,123200.0,DKI Jakarta
Cabai Rawit,2020-02-05,123200.0,DKI Jakarta
Cabai Rawit,2020-02-06,123200.0,DKI Jakarta
Cabai Rawit,2020-02-07,123200.0,DKI Jakarta
Cabai Rawit,2020-02-10,123200.0,DKI Jakarta
Cabai Rawit,2020-02-11,144950.0,DKI Jakarta
Cabai Rawit,2020-02-12,144950.0,DKI Jakarta
Cabai Rawit,2020-02-13,144950.0,DKI Jakarta
Cabai Rawit,2020-02-14,144950.0,DKI Jakarta
Cabai Rawit,2020-02-17,144950.0,DKI Jakarta
Cabai Rawit,2020-02-18,131450.0,DKI Jakarta
Cabai Rawit,2020-02-19,131450.0,DKI Jakarta
Cabai Rawit,2020-02-20,131450.0,DKI Jakarta
Cabai Rawit,2020-02-21,131450.0,DKI Jakarta
Cabai Rawit,2020-02-24,131450.0,DKI Jakarta
Cabai Rawit,2020-02-25,131450.0,DKI Jakarta
Cabai Rawit,2020-02-26,131450.0,DKI Jakarta
Cabai Rawit,2020-02-27,131450.0,DKI Jakarta
Cabai Rawit,2020-02-28,131450.0,DKI Jakarta
Cabai Rawit,2020-03-02,131450.0,DKI Jakarta
Cabai Rawit,2020-03-03,131450.0,DKI Jakarta
Cabai Rawit,2020-03-04,131450.0,DKI Jakarta
Cabai Rawit,2020-03-05,131450.0,DKI Jakarta
Cabai Rawit,2020-03-06,131450.0,DKI Jakarta
Cabai Rawit,2020-03-09,131450.0,DKI Jakarta
Cabai Rawit,2020-03-10,131450.0,DKI Jakarta
Cabai Rawit,2020-03-11,131450.0,DKI Jakarta
Cabai Rawit,2020-03-12,131450.0,DKI Jakarta
Cabai Rawit,2020-03-13,131450.0,DKI Jakarta
Cabai Rawit,2020-03-16,131450.0,DKI Jakarta
Cabai Rawit,2020-03-17,131450.0,DKI Jakarta
Cabai Rawit,2020-03-18,131450.0,DKI Jakarta
Cabai Rawit,2020-03-19,131450.0,DKI Jakarta
Cabai Rawit,2020-03-20,131450.0,DKI Jakarta
Cabai Rawit,2020-03-23,131450.0,DKI Jakarta
Cabai Rawit,2020-03-24,131450.0,DKI Jakarta
Cabai Rawit,2020-03-25,131450.0,DKI Jakarta
Cabai Rawit,2020-03-26,131450.0,DKI Jakarta
Cabai Rawit,2020-03-27,131450.0,DKI Jakarta
Cabai Rawit,2020-03-30,131450.0,DKI Jakarta
Cabai Rawit,2020-03-31,131450.0,DKI Jakarta
Cabai Rawit,2020-04-01,131450.0,DKI Jakarta
Cabai Rawit,2020-04-02,131450.0,DKI Jakarta
Cabai Rawit,2020-04-03,131450.0,DKI Jakarta
Cabai Rawit,2020-04-06,131450.0,DKI Jakarta
Cabai Rawit,2020-04-07,131450.0,DKI Jakarta
Cabai Rawit,2020-04-08,131450.0,DKI Jakarta
Cabai Rawit,2020-04-09,131450.0,DKI Jakarta
Cabai Rawit,2020-04-10,131450.0,DKI Jakarta
Cabai Rawit,2020-04-13,131450.0,DKI Jakarta
Cabai Rawit,2020-04-14,131450.0,DKI Jakarta
Cabai Rawit,2020-04-15,131450.0,DKI Jakarta
Cabai Rawit,2020-04-16,131450.0,DKI Jakarta
Cabai Rawit,2020-04-17,131450.0,DKI Jakarta
Cabai Rawit,2020-04-20,131450.0,DKI Jakarta
Cabai Rawit,2020-04-21,131450.0,DKI Jakarta
Cabai Rawit,2020-04-22,131450.0,DKI Jakarta
Cabai Rawit,2020-04-23,131450.0,DKI Jakarta
Cabai Rawit,2020-04-24,131450.0,DKI Jakarta
Cabai Rawit,2020-04-27,131450.0,DKI Jakarta
Cabai Rawit,2020-04-28,130200.0,DKI Jakarta
Cabai Rawit,2020-04-29,130200.0,DKI Jakarta
Cabai Rawit,2020-04-30,130200.0,DKI Jakarta
Cabai Rawit,2020-05-01,130200.0,DKI Jakarta
Cabai Rawit,2020-05-04,130200.0,DKI Jakarta
Cabai Rawit,2020-05-05,134400.0,DKI Jakarta
Cabai Rawit,2020-05-06,134400.0,DKI Jakarta
Cabai Rawit,2020-05-07,134400.0,DKI Jakarta
Cabai Rawit,2020-05-08,134400.0,DKI Jakarta
Cabai Rawit,2020-05-11,134400.0,DKI Jakarta
Cabai Rawit,2020-05-12,134400.0,DKI Jakarta
Cabai Rawit,2020-05-13,134400.0,DKI Jakarta
Cabai Rawit,2020-05-14,134400.0,DKI Jakarta
Cabai Rawit,2020-05-15,134400.0,DKI Jakarta
Cabai Rawit,2020-05-18,134400.0,DKI Jakarta
Cabai Rawit,2020-05-19,83000.0,DKI Jakarta
Cabai Rawit,2020-05-20,83000.0,DKI Jakarta
Cabai Rawit,2020-05-21,83000.0,DKI Jakarta
Cabai Rawit,2020-05-22,83000.0,DKI Jakarta
Cabai Rawit,2020-05-25,83000.0,DKI Jakarta
Cabai Rawit,2020-05-26,74500.0,DKI Jakarta
Cabai Rawit,2020-05-27,74500.0,DKI Jakarta
Cabai Rawit,2020-05-28,74500.0,DKI Jakarta
Cabai Rawit,2020-05-29,74500.0,DKI Jakarta
Cabai Rawit,2020-06-01,74500.0,DKI Jakarta
Cabai Rawit,2020-06-02,74500.0,DKI Jakarta
Cabai Rawit,2020-06-03,74500.0,DKI Jakarta
Cabai Rawit,2020-06-04,74500.0,DKI Jakarta
Cabai Rawit,2020-06-05,74500.0,DKI Jakarta
Cabai Rawit,2020-06-08,74500.0,DKI Jakarta
Cabai Rawit,2020-06-09,74500.0,DKI Jakarta
Cabai Rawit,2020-06-10,74500.0,DKI Jakarta
Cabai Rawit,2020-06-11,74500.0,DKI Jakarta
Cabai Rawit,2020-06-12,74500.0,DKI Jakarta
Cabai Rawit,2020-06-15,74500.0,DKI Jakarta
Cabai Rawit,2020-06-16,74500.0,DKI Jakarta
Cabai Rawit,2020-06-17,74500.0,DKI Jakarta
Cabai Rawit,2020-06-18,74500.0,DKI Jakarta
Cabai Rawit,2020-06-19,74500.0,DKI Jakarta
Cabai Rawit,2020-06-22,74500.0,DKI Jakarta
Cabai Rawit,2020-06-23,74500.0,DKI Jakarta
Cabai Rawit,2020-06-24,74500.0,DKI Jakarta
Cabai Rawit,2020-06-25,74500.0,DKI Jakarta
Cabai Rawit,2020-06-26,74500.0,DKI Jakarta
Cabai Rawit,2020-06-29,74500.0,DKI Jakarta
Cabai Rawit,2020-06-30,68700.0,DKI Jakarta
Cabai Rawit,2020-07-01,68700.0,DKI Jakarta
Cabai Rawit,2020-07-02,68700.0,DKI Jakarta
Cabai Rawit,2020-07-03,68700.0,DKI Jakarta
Cabai Rawit,2020-07-06,68700.0,DKI Jakarta
Cabai Rawit,2020-07-07,68700.0,DKI Jakarta
Cabai Rawit,2020-07-08,68700.0,DKI Jakarta
Cabai Rawit,2020-07-09,68700.0,DKI Jakarta
Cabai Rawit,2020-07-10,68700.0,DKI Jakarta
Cabai Rawit,2020-07-13,68700.0,DKI Jakarta
Cabai Rawit,2020-07-14,68700.0,DKI Jakarta
Cabai Rawit,2020-07-15,68700.0,DKI Jakarta
Cabai Rawit,2020-07-16,68700.0,DKI Jakarta
Cabai Rawit,2020-07-17,68700.0,DKI Jakarta
Cabai Rawit,2020-07-20,68700.0,DKI Jakarta
Cabai Rawit,2020-07-21,70700.0,DKI Jakarta
Cabai Rawit,2020-07-22,70700.0,DKI Jakarta
Cabai Rawit,2020-07-23,70700.0,DKI Jakarta
Cabai Rawit,2020-07-24,70700.0,DKI Jakarta
Cabai Rawit,2020-07-27,70700.0,DKI Jakarta
Cabai Rawit,2020-07-28,70700.0,DKI Jakarta
Cabai Rawit,2020-07-29,70700.0,DKI Jakarta
Cabai Rawit,2020-07-30,70700.0,DKI Jakarta
Cabai Rawit,2020-07-31,70700.0,DKI Jakarta
Cabai Rawit,2020-08-03,70700.0,DKI Jakarta
Cabai Rawit,2020-08-04,70700.0,DKI Jakarta
Cabai Rawit,2020-08-05,70700.0,DKI Jakarta
Cabai Rawit,2020-08-06,70700.0,DKI Jakarta
Cabai Rawit,2020-08-07,70700.0,DKI Jakarta
Cabai Rawit,2020-08-10,70700.0,DKI Jakarta
Cabai Rawit,2020-08-11,70700.0,DKI Jakarta
Cabai Rawit,2020-08-12,70700.0,DKI Jakarta
Cabai Rawit,2020-08-13,70700.0,DKI Jakarta
Cabai Rawit,2020-08-14,70700.0,DKI Jakarta
Cabai Rawit,2020-08-17,70700.0,DKI Jakarta
Cabai Rawit,2020-08-18,70700.0,DKI Jakarta
Cabai Rawit,2020-08-19,70700.0,DKI Jakarta
Cabai Rawit,2020-08-20,70700.0,DKI Jakarta
Cabai Rawit,2020-08-21,70700.0,DKI Jakarta
Cabai Rawit,2020-08-24,70700.0,DKI Jakarta
Cabai Rawit,2020-08-25,70700.0,DKI Jakarta
Cabai Rawit,2020-08-26,70700.0,DKI Jakarta
Cabai Rawit,2020-08-27,70700.0,DKI Jakarta
Cabai Rawit,2020-08-28,70700.0,DKI Jakarta
Cabai Rawit,2020-08-31,70700.0,DKI Jakarta
Cabai Rawit,2020-09-01,70700.0,DKI Jakarta
Cabai Rawit,2020-09-02,70700.0,DKI Jakarta
Cabai Rawit,2020-09-03,70700.0,DKI Jakarta
Cabai Rawit,2020-09-04,70700.0,DKI Jakarta
Cabai Rawit,2020-09-07,70700.0,DKI Jakarta
Cabai Rawit,2020-09-08,68200.0,DKI Jakarta
Cabai Rawit,2020-09-09,68200.0,DKI Jakarta
Cabai Rawit,2020-09-10,68200.0,DKI Jakarta
Cabai Rawit,2020-09-11,68200.0,DKI Jakarta
Cabai Rawit,2020-09-14,68200.0,DKI Jakarta
Cabai Rawit,2020-09-15,69750.0,DKI Jakarta
Cabai Rawit,2020-09-16,69750.0,DKI Jakarta
Cabai Rawit,2020-09-17,69750.0,DKI Jakarta
Cabai Rawit,2020-09-18,69750.0,DKI Jakarta
Cabai Rawit,2020-09-21,69750.0,DKI Jakarta
Cabai Rawit,2020-09-22,69750.0,DKI Jakarta
Cabai Rawit,2020-09-23,69750.0,DKI Jakarta
Cabai Rawit,2020-09-24,69750.0,DKI Jakarta
Cabai Rawit,2020-09-25,69750.0,DKI Jakarta
Cabai Rawit,2020-09-28,69750.0,DKI Jakarta
Cabai Rawit,2020-09-29,71400.0,DKI Jakarta
Cabai Rawit,2020-09-30,71400.0,DKI Jakarta
Cabai Rawit,2020-10-01,71400.0,DKI Jakarta
Cabai Rawit,2020-10-02,71400.0,DKI Jakarta
Cabai Rawit,2020-10-05,71400.0,DKI Jakarta
Cabai Rawit,2020-10-06,67900.0,DKI Jakarta
